#DMe S logL Z DMi DMh DMs dnu thres
2.488199003848820212e+03 4.489266039514256512e+00 4.466731546169599198e+01 1.071105893859157554e+00 9.592714663797132744e+02 3.145221157678021882e+03 2.134967645781315326e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.381220955800684351e+03 1.159819989419640374e+00 4.454218061496401049e+01 1.501584966279820410e+00 1.337087854493254781e+03 7.717607709406753713e+01 3.322662565190251627e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.329985846073503126e+03 6.402691400678887312e+00 4.442812304317833849e+01 6.948808187342176979e-01 6.165131963842275127e+02 2.882506550362807957e+03 2.162537702124123840e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.126383822278931575e+03 1.444795201410738139e+00 4.416217280853192761e+01 1.227819802447628561e+00 1.098934060861109856e+03 1.764747329572393042e+01 4.350564876336238740e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.315516938120709938e+02 1.349477563147663943e+02 4.373818790521507083e+01 1.146135930883339649e-01 9.465419001715929426e+01 1.319364332729767320e+01 2.793281595353928992e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.692322910868948611e+02 3.523653428101864904e+01 4.493290667658909854e+01 5.881658709227531867e-01 5.183739347733177283e+02 5.703732040467275510e+01 2.373418534377925226e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.211488147705626943e+03 6.896294837194522742e+00 4.435981314987751745e+01 6.585649974327071332e-01 5.831124644701239959e+02 7.665943603594557317e+03 1.051829958854020219e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.779924910641191218e+02 1.816583810750970196e+00 4.412608284310745432e+01 8.574486517118193873e-01 7.656080695657345814e+02 1.190665322024709383e+01 1.109677379415814258e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.038177363629698675e+02 1.518889403603627208e+01 4.418427326642504482e+01 3.941827279580988330e-01 3.410247830798552968e+02 2.235816008869948632e+02 3.381522813613163869e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.128297221326457930e+03 2.052927991037456046e+00 4.444125272350127176e+01 1.191005100223185176e+00 1.066365307090701663e+03 1.102506773828824578e+02 2.544246257424449453e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.383291673683322642e+03 3.059016138828019926e+00 4.472624287900488582e+01 1.551125191289356220e+00 1.379316904034953268e+03 8.964462343985386994e+00 1.175672635542296396e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.473957371216690262e+03 2.389842631512254734e+00 4.476037708598637721e+01 1.595702517556504496e+00 1.417188586327388975e+03 1.266563790464666823e+02 2.069849880931628050e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.835617366690329391e+02 3.247988417504432679e+00 4.425477995868995151e+01 8.264456370418061804e-01 7.372457507795605807e+02 6.012161206297264471e+01 2.447201829014403174e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.910505766502251390e+02 2.010939124766203179e+01 4.441556913940947027e+01 5.132914064807782006e-01 4.496452752079832180e+02 5.591304390314346051e+01 6.745242952147373572e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.442878021185077841e+03 1.165111177632653927e+00 4.449350069765544191e+01 1.482152694934973702e+00 1.320523409152699969e+03 2.868897688584757475e+02 1.681306113541409175e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.330740573750814519e+02 5.737607795603579142e+00 4.450976021994696907e+01 8.111906672958391074e-01 7.232803959799224458e+02 1.526144125522234773e+01 2.476746862345124978e+00 1.000000000000000000e+03 1.000000000000000000e+00
8.126959147159961958e+02 2.504468244224498985e+00 4.424278421164315489e+01 8.840484575660922939e-01 7.898758119924126504e+02 1.306873952669768535e+01 2.992543981116969221e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.596757363813761685e+02 2.388227577984085581e+00 4.442999664976549923e+01 1.014532353985698743e+00 9.083160324887475099e+02 1.024688469693597170e+02 9.969382134658422157e-01 1.000000000000000000e+03 1.000000000000000000e+00
1.129951269352466625e+03 2.143610719119775077e+00 4.443671734115550720e+01 1.112731548379512159e+00 9.966192884776534129e+02 2.701165835906855364e+02 1.157809881146598130e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.124599502680786372e+03 4.129527015728932327e+00 4.456090137728235590e+01 1.173410086339662817e+00 1.050701815672923203e+03 1.334973733341235516e+02 2.711260496593751412e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.987197950350145220e+03 1.118407857614539980e+00 4.470728714518369173e+01 2.277997011890257273e+00 1.969461490441195110e+03 4.530285463981670802e+01 1.283720794323274283e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.309911252276915548e+02 3.515085122202941115e+00 4.447768811593690685e+01 9.671687772115130644e-01 8.654847194452636359e+02 9.631962042707486660e+01 3.254253573546495204e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.566508874947336608e+03 1.036048244937586515e+00 4.440417328931773255e+01 1.718398067318391842e+00 1.520083213571200531e+03 8.621891537961577967e+01 3.998451277925041580e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.374064036666734410e+03 2.468446723376566343e+00 4.422925001198971984e+01 9.629841045331181126e-01 8.616839258418250438e+02 4.910093072388418477e+03 2.166914970603270163e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.489633391631464974e+03 1.953497573420224009e+00 4.469765306321131959e+01 1.625886337309157881e+00 1.442563517462966274e+03 1.138664570869815407e+02 9.733682390940318285e+00 1.000000000000000000e+03 1.000000000000000000e+00
