#DMe S logL Z DMi DMh DMs dnu thres
2.934307214219500679e+02 1.732674583914756816e+00 4.273600714434047632e+01 2.309882720896273556e-01 1.951405114663085669e+02 1.192840247148384805e+02 1.710071001783308731e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.084734852996391737e+03 2.570763666799446234e+00 4.057789882194781228e+01 2.103467570785977347e-02 1.698878679738485076e+01 1.063646562616203028e+03 2.655919582364265707e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.162358363251902915e+02 6.599308487062831574e+00 4.291258234413453465e+01 1.759828077300872318e-01 1.471832200159709032e+02 1.623312124948920143e+02 3.647175788654094220e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.133904257575651400e+02 3.302318134600685795e+00 4.289561622617795678e+01 2.065537085951608676e-01 1.737471211943753246e+02 2.757072457617758232e+02 1.343527209894048191e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.588714619993492079e+02 1.097782962590379663e+00 4.326311233360006980e+01 5.761155178863623938e-01 5.072993563092226736e+02 4.138712797834649137e+01 3.989646808993757787e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.532940361654576691e+02 3.504619314120346552e+00 4.287075173288632612e+01 2.435525421069657526e-01 2.061963601306155169e+02 1.714407355261215287e+02 1.148295344503327264e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.497713723448680696e+02 5.696847630278535135e+00 4.302146058611518953e+01 2.372246750121120851e-01 2.006281941430964082e+02 1.839793416191592001e+01 4.240321851783333784e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.727794567532241956e+02 3.270376920765866835e+00 4.243663632426695642e+01 1.656515774161168020e-01 1.382644683656014024e+02 2.509969468988634844e+01 1.513275596864512273e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.491684772413100291e+02 1.386760590706401119e+00 4.290581025015905681e+01 3.807386323229596803e-01 3.288560351951512644e+02 4.250407480178387232e+02 1.722701512900174237e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.014309242971852655e+03 1.031631436639960597e+00 4.334860359333530511e+01 5.970980680620745495e-01 5.265828492986804577e+02 7.484920796764480428e+02 3.045480140185803819e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.955249621810318672e+02 2.137185395719702008e+00 4.332451150544501672e+01 4.936109942107310689e-01 4.316184768792981572e+02 4.915765984728721349e+01 4.629376920074872714e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.921877611643359387e+02 1.342380388829872651e+00 4.266101747825887003e+01 2.438423944693515200e-01 2.064514138543182753e+02 5.692568921392048651e+02 3.492256917968406782e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.788639075476119160e+02 1.240814777001051805e+00 4.322270460652737967e+01 5.419687909051638108e-01 4.759435729516721949e+02 1.442675066013831611e+02 1.443243729507288009e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.463961340882983677e+02 1.872407699569336170e+00 4.344731815018259624e+01 4.685840121066900954e-01 4.087412483081741925e+02 1.617248967820804069e+02 4.043286766298243151e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.823992041626832474e+02 1.022507448001164887e+00 4.273029045499380629e+01 3.309221127066359625e-01 2.839564446219644651e+02 1.199116167741764656e+02 1.110802873442832173e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.107294593528019391e+02 4.183758403957699379e+00 4.283758555511843724e+01 1.830557202909857129e-01 1.533074347701239049e+02 2.521451558540902838e+01 4.271893906781783556e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.495106352053853698e+02 1.359379881526683098e+00 4.359423560968095046e+01 7.593946223975859278e-01 6.757843966597041572e+02 9.949762005703982481e+01 3.021592756983339001e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.419741570789490197e+02 1.244919572279796771e+00 4.319239995439428981e+01 5.329173578345816065e-01 4.676365938535164446e+02 2.193430628309007773e+02 4.790201395994863276e+01 1.000000000000000000e+03 1.000000000000000000e+00
