#DMe S logL Z DMi DMh DMs dnu thres
3.689968285130755135e+02 1.913841952649983247e+00 4.329304759221295740e+01 3.817040837438276935e-01 3.297299009615301770e+02 3.085141080017972826e+01 2.340386335386345706e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.213177796889506226e+02 2.315596232212079109e+00 4.288500853724905681e+01 2.862187478352273828e-01 2.439921468632143444e+02 3.098332835343252896e+02 4.686814466140533142e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.809121547191833201e+02 1.057963313653709214e+00 4.300391778018506272e+01 4.787977022393997695e-01 4.180741477623815854e+02 6.705861007755876813e+01 2.586609022346307185e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.664441507106656672e+02 4.322832539619415826e+00 4.332649813029846797e+01 3.643699999917638932e-01 3.140641561848133847e+02 2.032066024327396860e+02 4.696090697242438772e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.853080168101429308e+02 2.738027476206386979e+00 4.308462491740006328e+01 3.172997551563443430e-01 2.717422219835373198e+02 1.170375666210046361e+01 6.166461541488316378e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.834586172257298244e+02 4.177924910923817237e+00 4.313377305626136859e+01 2.965134766958948953e-01 2.531649987739320125e+02 2.651824646475661140e+01 1.275783811588268613e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.019826023439497931e+02 1.181648237511470301e+00 4.349716903078139296e+01 7.163652660068277056e-01 6.362603035923822290e+02 9.487338307097306256e+01 1.793008770834141430e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.536110002222021933e+02 3.562585324721041058e+00 4.243099595196471796e+01 1.525564115073192450e-01 1.269994479036395916e+02 9.893220148656528323e+00 2.077809509626525397e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.733909967367341665e+02 1.353029386266811906e+00 4.222149851319856850e+01 1.854062506293396861e-01 1.553426858006276916e+02 7.226062547861908492e+00 1.416851804910059265e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.381177472961699380e+02 1.369321029653379540e+00 4.254331613575653392e+01 2.252937334217565146e-01 1.901434118010596706e+02 2.587432755409200524e+01 3.290832509313953125e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.644869924207728218e+02 1.828477802502046279e+00 4.325187657421815857e+01 3.765276601039168058e-01 3.250445285922755829e+02 3.031450508040119374e+01 2.397913736217345715e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.367573183799157164e+02 1.643754734242909299e+00 4.262527376701504522e+01 2.324665426309144856e-01 1.964413061298123182e+02 2.170669028091949926e+01 2.798144594963101284e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.621485694835191680e+02 1.913824774666749384e+00 4.198857869691261158e+01 1.188670204495703153e-01 9.826002492510900765e+01 3.660812603629996431e+01 3.487465945462800221e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.590528966554128942e+02 1.006581143671781753e+00 4.302597835293522621e+01 4.563548936628643027e-01 3.975686189661780645e+02 6.733598909803211541e+01 2.220693959801149475e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.698173393251257721e+02 1.340409009097273119e+00 4.303036065744149141e+01 3.450666360898406726e-01 2.966623970311140965e+02 5.298936532067006766e+01 4.540890682408267054e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.265486399902548840e+02 5.102228590654774187e+00 4.226763479332590379e+01 8.369506269178117464e-02 6.864323409376787311e+01 3.399540260897190080e+01 2.875639986421461458e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.920664666650466188e+02 1.417818040192369677e+00 4.253088360069125429e+01 2.409614103998947154e-01 2.039163104354774987e+02 9.204048191385777500e+01 1.735046028775940030e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.654832369797655929e+02 1.080291351432634439e+00 4.382059513507303450e+01 8.980234307219540080e-01 8.026255685441775540e+02 7.231666955484031689e+01 4.698865793645757805e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.329695518253152215e+02 1.252315953526613335e+01 4.355253948216163451e+01 2.317469802891710673e-01 1.958081318710713106e+02 4.054290084639631431e+01 5.230565965501376979e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.741928183098031013e+02 1.857163235199552842e+00 4.366542501332639148e+01 6.960348290555036233e-01 6.175738876482193973e+02 5.142376449019065632e+01 4.460391389573381815e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.588575301342674493e+02 1.846203803315748848e+00 4.304702339287064916e+01 3.876530965082704006e-01 3.351145723041065025e+02 1.017628799900693082e+01 2.277070095428122443e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.081541806619919726e+02 2.255623986125149028e+00 4.294768791532469265e+01 3.303109489754342265e-01 2.834074393941129415e+02 2.123449928736210524e+01 1.168636157275960130e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.206592556127275202e+02 2.552237580795376992e+00 4.294144683718486988e+01 2.326900934387093889e-01 1.966380182266037195e+02 1.262374617239666890e+02 2.664228897791860007e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.266502150129749680e+02 3.349340832005258228e+00 4.181080639602676285e+01 7.288793430723805589e-02 5.962895317073732571e+01 5.330907657241269249e+01 1.859722660017014562e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.350931122286571053e+02 1.079019413710898601e+00 4.326792333595640372e+01 5.352659010477718304e-01 4.697919762367208136e+02 7.296449995688102774e+01 2.729010743122218230e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.403385366054797885e+02 2.242299129364083932e+00 4.276628024690711527e+01 2.451810735799464513e-01 2.076293759353928010e+02 1.685419208041410499e+01 2.387463571866377166e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.384201093629471870e+02 1.108655986661709614e+00 4.257556946877085124e+01 2.903837493408329973e-01 2.477032637402021464e+02 1.084064372848160929e+02 8.653106098235168631e+00 1.000000000000000000e+03 1.000000000000000000e+00
5.175240907431526693e+02 1.576138555121687324e+00 4.322760043247396311e+01 5.015678295563683609e-01 4.389067523555523849e+02 9.322734044391378916e+01 2.482192572425379140e+01 1.000000000000000000e+03 1.000000000000000000e+00
